driver_name,code,driver_nat,circuitRef,year,round,starting_pos,finishing_pos,laps,quali_mean,driver_age,driver_dnf,car_dnf
Mercedes,RUS,British,villeneuve,2022.0,9.0,8.0,4.0,70.0,87.22233333333334,24.0,0,0
Mercedes,RUS,British,villeneuve,2023.0,8.0,4.0,19.0,53.0,83.263,25.0,0,1
Mercedes,RUS,British,villeneuve,2024.0,9.0,1.0,3.0,70.0,72.25166666666667,26.0,0,0
Mercedes,RUS,British,silverstone,2022.0,10.0,8.0,18.0,0.0,101.30466666666666,24.0,1,0
Mercedes,RUS,British,silverstone,2023.0,10.0,6.0,5.0,52.0,88.44966666666669,25.0,0,0
Mercedes,RUS,British,silverstone,2024.0,12.0,1.0,19.0,33.0,87.54933333333334,26.0,0,1
Mercedes,RUS,British,hungaroring,2022.0,13.0,1.0,3.0,70.0,77.97933333333333,24.0,0,0
Mercedes,RUS,British,hungaroring,2023.0,11.0,18.0,6.0,70.0,79.027,25.0,0,0
Mercedes,RUS,British,hungaroring,2024.0,13.0,17.0,8.0,70.0,77.968,26.0,0,0
Mercedes,RUS,British,spa,2022.0,14.0,5.0,4.0,44.0,105.629,24.0,0,0
Mercedes,RUS,British,spa,2023.0,12.0,8.0,6.0,44.0,113.14833333333333,25.0,0,0
Mercedes,RUS,British,spa,2024.0,14.0,6.0,20.0,44.0,114.54399999999998,26.0,0,1
Mercedes,RUS,British,monza,2022.0,16.0,2.0,3.0,53.0,81.69133333333333,24.0,0,0
Mercedes,RUS,British,monza,2023.0,14.0,4.0,5.0,51.0,81.40033333333334,25.0,0,0
Mercedes,RUS,British,monza,2024.0,16.0,3.0,7.0,53.0,79.82866666666666,26.0,0,0
Mercedes,RUS,British,marina_bay,2022.0,17.0,0.0,14.0,57.0,114.32249999999999,24.0,0,0
Mercedes,RUS,British,marina_bay,2023.0,15.0,2.0,16.0,61.0,91.71,25.0,1,0
Mercedes,RUS,British,marina_bay,2024.0,18.0,4.0,4.0,62.0,90.277,26.0,0,0
Mercedes,RUS,British,shanghai,2024.0,5.0,8.0,6.0,56.0,94.70866666666666,26.0,0,0
Mercedes,RUS,British,interlagos,2022.0,21.0,1.0,1.0,71.0,72.60133333333333,24.0,0,0
Mercedes,RUS,British,interlagos,2023.0,20.0,8.0,15.0,57.0,70.74866666666667,25.0,0,1
Mercedes,RUS,British,interlagos,2024.0,21.0,2.0,4.0,69.0,86.33533333333332,26.0,0,0
Mercedes,RUS,British,imola,2022.0,4.0,11.0,4.0,63.0,80.57,24.0,0,0
Mercedes,RUS,British,imola,2024.0,7.0,6.0,7.0,63.0,75.67066666666666,26.0,0,0
Mercedes,RUS,British,suzuka,2022.0,18.0,8.0,8.0,28.0,90.573,24.0,0,0
Mercedes,RUS,British,suzuka,2023.0,16.0,8.0,7.0,53.0,90.43266666666666,25.0,0,0
Mercedes,RUS,British,suzuka,2024.0,4.0,9.0,7.0,53.0,89.31566666666667,26.0,0,0
Mercedes,RUS,British,yas_marina,2022.0,22.0,6.0,5.0,58.0,84.99866666666667,24.0,0,0
Mercedes,RUS,British,yas_marina,2023.0,22.0,4.0,3.0,58.0,84.046,25.0,0,0
Mercedes,RUS,British,yas_marina,2024.0,24.0,6.0,5.0,58.0,83.36433333333333,26.0,0,0
Mercedes,RUS,British,rodriguez,2022.0,20.0,2.0,4.0,71.0,78.74233333333332,24.0,0,0
Mercedes,RUS,British,rodriguez,2023.0,19.0,8.0,6.0,71.0,78.08,25.0,0,0
Mercedes,RUS,British,rodriguez,2024.0,20.0,5.0,5.0,71.0,76.829,26.0,0,0
Mercedes,RUS,British,ricard,2022.0,12.0,6.0,3.0,53.0,92.62433333333333,24.0,0,0
Mercedes,RUS,British,zandvoort,2022.0,15.0,6.0,2.0,72.0,71.17733333333332,24.0,0,0
Mercedes,RUS,British,zandvoort,2023.0,13.0,3.0,17.0,72.0,77.41966666666667,25.0,0,0
Mercedes,RUS,British,zandvoort,2024.0,15.0,4.0,7.0,72.0,70.615,26.0,0,0
Mercedes,RUS,British,americas,2022.0,19.0,4.0,5.0,56.0,95.625,24.0,0,0
Mercedes,RUS,British,americas,2023.0,18.0,5.0,5.0,56.0,95.61666666666667,25.0,0,0
Mercedes,RUS,British,americas,2024.0,19.0,20.0,6.0,56.0,93.21733333333333,26.0,0,0
Mercedes,RUS,British,red_bull_ring,2022.0,11.0,4.0,4.0,71.0,65.78766666666667,24.0,0,0
Mercedes,RUS,British,red_bull_ring,2023.0,9.0,11.0,7.0,71.0,65.557,25.0,0,0
Mercedes,RUS,British,red_bull_ring,2024.0,11.0,3.0,1.0,71.0,65.147,26.0,0,0
Mercedes,RUS,British,baku,2022.0,8.0,5.0,3.0,51.0,103.24900000000001,24.0,0,0
Mercedes,RUS,British,baku,2023.0,4.0,11.0,8.0,51.0,101.86349999999999,25.0,0,0
Mercedes,RUS,British,baku,2024.0,17.0,5.0,3.0,51.0,102.44733333333333,26.0,0,0
Mercedes,RUS,British,jeddah,2022.0,2.0,6.0,5.0,50.0,89.46733333333333,24.0,0,0
Mercedes,RUS,British,jeddah,2023.0,2.0,3.0,4.0,50.0,89.19366666666667,25.0,0,0
Mercedes,RUS,British,jeddah,2024.0,2.0,7.0,6.0,50.0,88.50433333333335,26.0,0,0
Mercedes,RUS,British,losail,2023.0,17.0,2.0,4.0,57.0,84.79333333333334,25.0,0,0
Mercedes,RUS,British,losail,2024.0,23.0,1.0,4.0,57.0,80.96166666666666,26.0,0,0
Mercedes,RUS,British,miami,2022.0,5.0,12.0,5.0,57.0,90.3315,24.0,0,0
Mercedes,RUS,British,miami,2023.0,5.0,6.0,4.0,57.0,87.87766666666668,25.0,0,0
Mercedes,RUS,British,miami,2024.0,6.0,7.0,8.0,57.0,88.10700000000001,26.0,0,0
Mercedes,RUS,British,vegas,2023.0,21.0,3.0,8.0,50.0,93.53333333333335,25.0,0,0
Mercedes,RUS,British,vegas,2024.0,22.0,1.0,1.0,50.0,92.759,26.0,0,0
Manor Marussia,CHI,British,albert_park,2014.0,1.0,17.0,13.0,55.0,94.293,23.0,0,0
Manor Marussia,CHI,British,sepang,2014.0,2.0,21.0,15.0,54.0,124.388,23.0,0,0
Manor Marussia,CHI,British,bahrain,2014.0,3.0,21.0,13.0,57.0,97.913,23.0,0,0
Manor Marussia,CHI,British,catalunya,2014.0,5.0,17.0,19.0,64.0,89.586,23.0,0,0
Manor Marussia,CHI,British,monaco,2014.0,6.0,19.0,14.0,75.0,79.928,23.0,0,0
Manor Marussia,CHI,British,villeneuve,2014.0,7.0,18.0,21.0,0.0,78.348,23.0,1,0
Manor Marussia,CHI,British,silverstone,2014.0,9.0,17.0,16.0,50.0,100.941,23.0,0,0
Manor Marussia,CHI,British,hockenheimring,2014.0,10.0,21.0,17.0,65.0,80.489,23.0,0,0
Manor Marussia,CHI,British,hungaroring,2014.0,11.0,18.0,16.0,69.0,87.819,23.0,0,0
Manor Marussia,CHI,British,spa,2014.0,12.0,19.0,16.0,43.0,132.566,23.0,0,0
Manor Marussia,CHI,British,monza,2014.0,13.0,20.0,22.0,5.0,88.247,23.0,1,0
Manor Marussia,CHI,British,marina_bay,2014.0,14.0,21.0,17.0,59.0,110.473,23.0,0,0
Manor Marussia,CHI,British,shanghai,2014.0,4.0,21.0,19.0,52.0,120.865,23.0,0,0
Manor Marussia,CHI,British,suzuka,2014.0,15.0,21.0,18.0,43.0,97.481,23.0,0,0
Manor Marussia,CHI,British,red_bull_ring,2014.0,8.0,21.0,17.0,69.0,71.775,23.0,0,0
Manor Marussia,CHI,British,sochi,2014.0,16.0,20.0,21.0,9.0,103.649,23.0,0,1
Manor Marussia,BIA,French,albert_park,2014.0,1.0,18.0,14.0,49.0,94.794,25.0,0,0
Manor Marussia,BIA,French,sepang,2014.0,2.0,19.0,20.0,8.0,122.702,25.0,0,1
Manor Marussia,BIA,French,bahrain,2014.0,3.0,19.0,16.0,56.0,97.31,25.0,0,0
Manor Marussia,BIA,French,catalunya,2014.0,5.0,18.0,18.0,64.0,90.177,25.0,0,0
Manor Marussia,BIA,French,monaco,2014.0,6.0,21.0,9.0,77.0,79.332,25.0,0,0
Manor Marussia,BIA,French,villeneuve,2014.0,7.0,19.0,22.0,0.0,78.359,25.0,1,0
Manor Marussia,BIA,French,silverstone,2014.0,9.0,12.0,14.0,51.0,99.939,25.0,0,0
Manor Marussia,BIA,French,hockenheimring,2014.0,10.0,17.0,15.0,66.0,79.676,25.0,0,0
Manor Marussia,BIA,French,hungaroring,2014.0,11.0,15.0,15.0,69.0,87.0735,25.0,0,0
Manor Marussia,BIA,French,spa,2014.0,12.0,16.0,18.0,39.0,131.76049999999998,25.0,0,1
Manor Marussia,BIA,French,monza,2014.0,13.0,19.0,18.0,52.0,87.738,25.0,0,0
Manor Marussia,BIA,French,marina_bay,2014.0,14.0,19.0,16.0,60.0,109.44,25.0,0,0
Manor Marussia,BIA,French,shanghai,2014.0,4.0,19.0,17.0,53.0,119.326,25.0,0,0
Manor Marussia,BIA,French,suzuka,2014.0,15.0,18.0,20.0,41.0,96.943,25.0,1,0
Manor Marussia,BIA,French,red_bull_ring,2014.0,8.0,18.0,15.0,69.0,71.412,25.0,0,0
Caterham,KOB,Japanese,albert_park,2014.0,1.0,14.0,21.0,0.0,100.07050000000001,28.0,1,0
Caterham,KOB,Japanese,sepang,2014.0,2.0,20.0,13.0,55.0,123.595,28.0,0,0
Caterham,KOB,Japanese,bahrain,2014.0,3.0,18.0,15.0,57.0,97.085,28.0,0,0
Caterham,KOB,Japanese,catalunya,2014.0,5.0,20.0,21.0,34.0,90.375,28.0,0,1
Caterham,KOB,Japanese,monaco,2014.0,6.0,20.0,13.0,75.0,80.133,28.0,0,0
Caterham,KOB,Japanese,villeneuve,2014.0,7.0,21.0,18.0,23.0,79.278,28.0,0,1
Caterham,KOB,Japanese,silverstone,2014.0,9.0,22.0,15.0,50.0,109.625,28.0,0,0
Caterham,KOB,Japanese,hockenheimring,2014.0,10.0,19.0,16.0,65.0,80.408,28.0,0,0
Caterham,KOB,Japanese,hungaroring,2014.0,11.0,17.0,18.0,26.0,87.139,28.0,0,1
Caterham,KOB,Japanese,monza,2014.0,13.0,18.0,17.0,52.0,87.671,28.0,0,0
Caterham,KOB,Japanese,marina_bay,2014.0,14.0,20.0,22.0,0.0,110.405,28.0,0,1
Caterham,KOB,Japanese,shanghai,2014.0,4.0,18.0,18.0,53.0,119.26,28.0,0,0
Caterham,KOB,Japanese,suzuka,2014.0,15.0,19.0,19.0,43.0,97.015,28.0,0,0
Caterham,KOB,Japanese,yas_marina,2014.0,19.0,16.0,18.0,42.0,104.54,28.0,0,1
Caterham,KOB,Japanese,red_bull_ring,2014.0,8.0,19.0,16.0,69.0,71.673,28.0,0,0
Caterham,KOB,Japanese,sochi,2014.0,16.0,19.0,20.0,21.0,103.166,28.0,0,1
Caterham,LOT,German,spa,2014.0,12.0,21.0,22.0,1.0,133.469,33.0,0,1
Caterham,ERI,Swedish,albert_park,2014.0,1.0,19.0,17.0,27.0,95.157,24.0,0,1
Caterham,ERI,Swedish,sepang,2014.0,2.0,22.0,14.0,54.0,124.407,24.0,0,0
Caterham,ERI,Swedish,bahrain,2014.0,3.0,20.0,20.0,33.0,97.875,24.0,0,1
Caterham,ERI,Swedish,catalunya,2014.0,5.0,19.0,20.0,64.0,90.312,24.0,0,0
Caterham,ERI,Swedish,monaco,2014.0,6.0,22.0,11.0,77.0,81.732,24.0,0,0
Caterham,ERI,Swedish,villeneuve,2014.0,7.0,20.0,20.0,7.0,79.82,24.0,0,1
Caterham,ERI,Swedish,silverstone,2014.0,9.0,21.0,19.0,11.0,109.421,24.0,0,1
Caterham,ERI,Swedish,hockenheimring,2014.0,10.0,22.0,18.0,65.0,141.611,24.0,0,0
Caterham,ERI,Swedish,hungaroring,2014.0,11.0,19.0,22.0,8.0,88.643,24.0,1,0
Caterham,ERI,Swedish,spa,2014.0,12.0,22.0,17.0,43.0,134.438,24.0,0,0
Caterham,ERI,Swedish,monza,2014.0,13.0,22.0,20.0,51.0,88.562,24.0,0,0
Caterham,ERI,Swedish,marina_bay,2014.0,14.0,22.0,15.0,60.0,112.287,24.0,0,0
Caterham,ERI,Swedish,shanghai,2014.0,4.0,20.0,20.0,52.0,120.646,24.0,0,0
Caterham,ERI,Swedish,suzuka,2014.0,15.0,17.0,17.0,43.0,96.813,24.0,0,0
Caterham,ERI,Swedish,red_bull_ring,2014.0,8.0,20.0,18.0,69.0,72.673,24.0,0,0
Caterham,ERI,Swedish,sochi,2014.0,16.0,16.0,19.0,51.0,102.648,24.0,0,0
Caterham,STE,British,yas_marina,2014.0,19.0,17.0,17.0,54.0,105.095,23.0,0,0
Alpine F1 Team,GRO,French,albert_park,2014.0,1.0,22.0,15.0,43.0,96.993,28.0,0,1
Alpine F1 Team,GRO,French,albert_park,2015.0,1.0,8.0,14.0,0.0,88.89533333333334,29.0,0,1
Alpine F1 Team,GRO,French,sepang,2014.0,2.0,15.0,11.0,55.0,121.5435,28.0,0,0
Alpine F1 Team,GRO,French,sepang,2015.0,2.0,10.0,11.0,55.0,104.831,29.0,0,0
Alpine F1 Team,GRO,French,bahrain,2014.0,3.0,16.0,12.0,57.0,96.281,28.0,0,0
Alpine F1 Team,GRO,French,bahrain,2015.0,4.0,10.0,7.0,57.0,94.538,29.0,0,0
Alpine F1 Team,GRO,French,catalunya,2014.0,5.0,5.0,8.0,65.0,87.56333333333333,28.0,0,0
Alpine F1 Team,GRO,French,catalunya,2015.0,5.0,11.0,8.0,65.0,87.37899999999999,29.0,0,0
Alpine F1 Team,GRO,French,monaco,2014.0,6.0,14.0,8.0,77.0,78.2655,28.0,0,0
Alpine F1 Team,GRO,French,monaco,2015.0,6.0,15.0,12.0,78.0,77.387,29.0,0,0
Alpine F1 Team,GRO,French,villeneuve,2014.0,7.0,14.0,15.0,59.0,77.20949999999999,28.0,0,1
Alpine F1 Team,GRO,French,villeneuve,2015.0,7.0,5.0,10.0,69.0,75.40466666666667,29.0,0,0
Alpine F1 Team,GRO,French,silverstone,2014.0,9.0,11.0,12.0,51.0,100.8085,28.0,0,0
Alpine F1 Team,GRO,French,silverstone,2015.0,9.0,12.0,17.0,0.0,94.53800000000001,29.0,1,0
Alpine F1 Team,GRO,French,hockenheimring,2014.0,10.0,14.0,21.0,26.0,78.9385,28.0,0,1
Alpine F1 Team,GRO,French,hungaroring,2014.0,11.0,14.0,21.0,11.0,85.7365,28.0,1,0
Alpine F1 Team,GRO,French,hungaroring,2015.0,10.0,10.0,7.0,69.0,84.07600000000001,29.0,0,0
Alpine F1 Team,GRO,French,spa,2014.0,12.0,15.0,20.0,33.0,130.9925,28.0,0,1
Alpine F1 Team,GRO,French,spa,2015.0,11.0,9.0,3.0,43.0,108.96499999999999,29.0,0,0
Alpine F1 Team,GRO,French,monza,2014.0,13.0,17.0,16.0,52.0,87.632,28.0,0,0
Alpine F1 Team,GRO,French,monza,2015.0,12.0,8.0,19.0,1.0,84.88199999999999,29.0,1,0
Alpine F1 Team,GRO,French,marina_bay,2014.0,14.0,16.0,13.0,60.0,107.83699999999999,28.0,0,0
Alpine F1 Team,GRO,French,marina_bay,2015.0,13.0,10.0,13.0,59.0,106.35933333333334,29.0,0,1
Alpine F1 Team,GRO,French,shanghai,2014.0,4.0,10.0,21.0,28.0,117.29899999999999,28.0,0,1
Alpine F1 Team,GRO,French,shanghai,2015.0,3.0,8.0,7.0,56.0,98.05900000000001,29.0,0,0
Alpine F1 Team,GRO,French,interlagos,2014.0,18.0,14.0,17.0,63.0,72.037,28.0,0,0
Alpine F1 Team,GRO,French,interlagos,2015.0,18.0,14.0,8.0,70.0,73.4845,29.0,0,0
Alpine F1 Team,GRO,French,suzuka,2014.0,15.0,16.0,15.0,43.0,95.984,28.0,0,0
Alpine F1 Team,GRO,French,suzuka,2015.0,14.0,8.0,7.0,53.0,94.21433333333333,29.0,0,0
Alpine F1 Team,GRO,French,yas_marina,2014.0,19.0,18.0,13.0,54.0,102.768,28.0,0,0
Alpine F1 Team,GRO,French,yas_marina,2015.0,19.0,18.0,9.0,55.0,102.585,29.0,0,0
Alpine F1 Team,GRO,French,rodriguez,2015.0,17.0,12.0,10.0,71.0,81.3075,29.0,0,0
Alpine F1 Team,GRO,French,americas,2014.0,17.0,16.0,11.0,55.0,99.679,28.0,0,0
Alpine F1 Team,GRO,French,americas,2015.0,16.0,10.0,18.0,10.0,120.41550000000001,29.0,0,1
Alpine F1 Team,GRO,French,red_bull_ring,2014.0,8.0,22.0,14.0,70.0,70.5515,28.0,0,0
Alpine F1 Team,GRO,French,red_bull_ring,2015.0,8.0,9.0,15.0,35.0,70.87049999999999,29.0,0,1
Alpine F1 Team,GRO,French,sochi,2014.0,16.0,15.0,17.0,52.0,101.9615,28.0,0,0
Alpine F1 Team,GRO,French,sochi,2015.0,15.0,8.0,17.0,11.0,98.86566666666666,29.0,1,0
Alpine F1 Team,MAL,Venezuelan,albert_park,2014.0,1.0,21.0,16.0,29.0,141.611,29.0,0,1
Alpine F1 Team,MAL,Venezuelan,albert_park,2015.0,1.0,9.0,15.0,0.0,89.351,30.0,1,0
Alpine F1 Team,MAL,Venezuelan,sepang,2014.0,2.0,16.0,21.0,7.0,122.074,29.0,0,1
Alpine F1 Team,MAL,Venezuelan,sepang,2015.0,2.0,12.0,16.0,47.0,101.2795,30.0,0,1
Alpine F1 Team,MAL,Venezuelan,bahrain,2014.0,3.0,17.0,14.0,57.0,96.663,29.0,0,0
Alpine F1 Team,MAL,Venezuelan,bahrain,2015.0,4.0,16.0,15.0,56.0,95.677,30.0,0,0
Alpine F1 Team,MAL,Venezuelan,catalunya,2014.0,5.0,22.0,15.0,65.0,141.611,29.0,0,0
Alpine F1 Team,MAL,Venezuelan,catalunya,2015.0,5.0,12.0,19.0,45.0,87.3655,30.0,1,0
Alpine F1 Team,MAL,Venezuelan,monaco,2014.0,6.0,15.0,22.0,0.0,78.47049999999999,29.0,0,1
Alpine F1 Team,MAL,Venezuelan,monaco,2015.0,6.0,8.0,20.0,5.0,77.117,30.0,0,1
Alpine F1 Team,MAL,Venezuelan,villeneuve,2014.0,7.0,17.0,19.0,21.0,78.328,29.0,0,1
Alpine F1 Team,MAL,Venezuelan,villeneuve,2015.0,7.0,6.0,7.0,70.0,75.68299999999999,30.0,0,0
Alpine F1 Team,MAL,Venezuelan,silverstone,2014.0,9.0,20.0,17.0,49.0,103.955,29.0,0,0
Alpine F1 Team,MAL,Venezuelan,silverstone,2015.0,9.0,14.0,18.0,0.0,94.69399999999999,30.0,1,0
Alpine F1 Team,MAL,Venezuelan,hockenheimring,2014.0,10.0,18.0,12.0,66.0,80.195,29.0,0,0
Alpine F1 Team,MAL,Venezuelan,hungaroring,2014.0,11.0,20.0,13.0,70.0,141.611,29.0,0,0
Alpine F1 Team,MAL,Venezuelan,hungaroring,2015.0,10.0,14.0,14.0,69.0,84.252,30.0,0,0
Alpine F1 Team,MAL,Venezuelan,spa,2014.0,12.0,17.0,21.0,1.0,131.261,29.0,0,1
Alpine F1 Team,MAL,Venezuelan,spa,2015.0,11.0,7.0,19.0,2.0,109.09266666666667,30.0,0,1
Alpine F1 Team,MAL,Venezuelan,monza,2014.0,13.0,16.0,14.0,52.0,87.52,29.0,0,0
Alpine F1 Team,MAL,Venezuelan,monza,2015.0,12.0,10.0,20.0,1.0,84.977,30.0,1,0
Alpine F1 Team,MAL,Venezuelan,marina_bay,2014.0,14.0,18.0,12.0,60.0,109.063,29.0,0,0
Alpine F1 Team,MAL,Venezuelan,marina_bay,2015.0,13.0,18.0,12.0,61.0,107.323,30.0,0,0
Alpine F1 Team,MAL,Venezuelan,shanghai,2014.0,4.0,22.0,14.0,53.0,141.611,29.0,0,0
Alpine F1 Team,MAL,Venezuelan,shanghai,2015.0,3.0,11.0,18.0,49.0,98.3485,30.0,0,1
Alpine F1 Team,MAL,Venezuelan,interlagos,2014.0,18.0,16.0,12.0,70.0,72.233,29.0,0,0
Alpine F1 Team,MAL,Venezuelan,interlagos,2015.0,18.0,15.0,10.0,70.0,73.385,30.0,0,0
Alpine F1 Team,MAL,Venezuelan,suzuka,2014.0,15.0,22.0,16.0,43.0,95.917,29.0,0,0
Alpine F1 Team,MAL,Venezuelan,suzuka,2015.0,14.0,11.0,8.0,53.0,94.6465,30.0,0,0
Alpine F1 Team,MAL,Venezuelan,yas_marina,2014.0,19.0,15.0,19.0,26.0,102.86,29.0,0,1
Alpine F1 Team,MAL,Venezuelan,yas_marina,2015.0,19.0,13.0,20.0,0.0,102.868,30.0,1,0
Alpine F1 Team,MAL,Venezuelan,rodriguez,2015.0,17.0,13.0,11.0,71.0,81.3905,30.0,0,0
Alpine F1 Team,MAL,Venezuelan,americas,2014.0,17.0,10.0,9.0,56.0,98.5375,29.0,0,0
Alpine F1 Team,MAL,Venezuelan,americas,2015.0,16.0,12.0,8.0,56.0,121.22399999999999,30.0,0,0
Alpine F1 Team,MAL,Venezuelan,red_bull_ring,2014.0,8.0,13.0,12.0,70.0,70.38,29.0,0,0
Alpine F1 Team,MAL,Venezuelan,red_bull_ring,2015.0,8.0,10.0,7.0,70.0,71.0175,30.0,0,0
Alpine F1 Team,MAL,Venezuelan,sochi,2014.0,16.0,21.0,18.0,52.0,103.205,29.0,0,0
Alpine F1 Team,MAL,Venezuelan,sochi,2015.0,15.0,14.0,7.0,53.0,99.76750000000001,30.0,0,0
Manor Marussia,STE,British,bahrain,2015.0,4.0,18.0,16.0,55.0,98.713,24.0,0,0
Manor Marussia,STE,British,catalunya,2015.0,5.0,19.0,17.0,63.0,91.2,24.0,0,0
Manor Marussia,STE,British,monaco,2015.0,6.0,18.0,17.0,76.0,80.655,24.0,0,0
Manor Marussia,STE,British,villeneuve,2015.0,7.0,17.0,17.0,66.0,79.157,24.0,0,0
Manor Marussia,STE,British,silverstone,2015.0,9.0,19.0,13.0,49.0,97.364,24.0,0,0
Manor Marussia,STE,British,hungaroring,2015.0,10.0,20.0,16.0,65.0,87.949,24.0,0,0
Manor Marussia,STE,British,monza,2015.0,12.0,13.0,15.0,51.0,87.731,24.0,0,0
Manor Marussia,STE,British,marina_bay,2015.0,13.0,19.0,15.0,59.0,111.021,24.0,0,0
Manor Marussia,STE,British,shanghai,2015.0,3.0,19.0,15.0,54.0,102.091,24.0,0,0
Manor Marussia,STE,British,suzuka,2015.0,14.0,18.0,19.0,50.0,98.783,24.0,0,0
Manor Marussia,STE,British,yas_marina,2015.0,19.0,19.0,18.0,53.0,106.297,24.0,0,0
Manor Marussia,STE,British,red_bull_ring,2015.0,8.0,17.0,18.0,1.0,75.368,24.0,0,1
Manor Marussia,MER,Spanish,sepang,2015.0,2.0,19.0,15.0,53.0,106.677,24.0,0,0
Manor Marussia,MER,Spanish,bahrain,2015.0,4.0,19.0,17.0,54.0,99.722,24.0,0,0
Manor Marussia,MER,Spanish,catalunya,2015.0,5.0,20.0,18.0,62.0,92.038,24.0,0,0
Manor Marussia,MER,Spanish,monaco,2015.0,6.0,19.0,16.0,76.0,80.904,24.0,0,0
Manor Marussia,MER,Spanish,villeneuve,2015.0,7.0,16.0,18.0,57.0,79.133,24.0,0,1
Manor Marussia,MER,Spanish,silverstone,2015.0,9.0,20.0,12.0,49.0,99.377,24.0,0,0
Manor Marussia,MER,Spanish,hungaroring,2015.0,10.0,19.0,15.0,67.0,87.416,24.0,0,0
Manor Marussia,MER,Spanish,monza,2015.0,12.0,14.0,16.0,51.0,87.912,24.0,0,0
Manor Marussia,MER,Spanish,shanghai,2015.0,3.0,20.0,16.0,54.0,102.842,24.0,0,0
Manor Marussia,MER,Spanish,yas_marina,2015.0,19.0,20.0,19.0,52.0,107.434,24.0,0,0
Manor Marussia,MER,Spanish,red_bull_ring,2015.0,8.0,16.0,14.0,68.0,74.071,24.0,0,0
Manor Marussia,RSS,American,marina_bay,2015.0,13.0,20.0,14.0,59.0,111.523,24.0,0,0
Manor Marussia,RSS,American,suzuka,2015.0,14.0,19.0,18.0,51.0,107.114,24.0,0,0
Manor Marussia,WEH,German,albert_park,2016.0,1.0,21.0,16.0,56.0,89.642,22.0,0,0
Manor Marussia,WEH,German,sepang,2016.0,16.0,21.0,15.0,55.0,96.587,22.0,0,0
Manor Marussia,WEH,German,bahrain,2016.0,2.0,16.0,13.0,56.0,92.806,22.0,0,0
Manor Marussia,WEH,German,catalunya,2016.0,5.0,21.0,16.0,65.0,85.745,22.0,0,0
Manor Marussia,WEH,German,monaco,2016.0,6.0,20.0,14.0,76.0,77.452,22.0,0,0
Manor Marussia,WEH,German,villeneuve,2016.0,7.0,17.0,17.0,68.0,75.599,22.0,0,0
Manor Marussia,WEH,German,silverstone,2016.0,10.0,20.0,22.0,6.0,93.151,22.0,0,1
Manor Marussia,WEH,German,hockenheimring,2016.0,12.0,17.0,17.0,65.0,76.717,22.0,0,0
Manor Marussia,WEH,German,hungaroring,2016.0,11.0,20.0,19.0,68.0,107.343,22.0,0,0
Manor Marussia,WEH,German,spa,2016.0,13.0,15.0,22.0,0.0,108.937,22.0,1,0
Manor Marussia,WEH,German,monza,2016.0,14.0,13.0,20.0,26.0,83.5375,22.0,0,1
Manor Marussia,WEH,German,marina_bay,2016.0,15.0,19.0,16.0,60.0,107.667,22.0,0,0
Manor Marussia,WEH,German,shanghai,2016.0,3.0,21.0,18.0,55.0,141.611,22.0,0,0
Manor Marussia,WEH,German,interlagos,2016.0,20.0,19.0,15.0,71.0,73.427,22.0,0,0
Manor Marussia,WEH,German,suzuka,2016.0,17.0,21.0,22.0,52.0,93.561,22.0,0,0
Manor Marussia,WEH,German,yas_marina,2016.0,21.0,16.0,14.0,54.0,101.9405,22.0,0,0
Manor Marussia,WEH,German,rodriguez,2016.0,19.0,16.0,22.0,0.0,81.574,22.0,1,0
Manor Marussia,WEH,German,americas,2016.0,18.0,20.0,17.0,55.0,98.548,22.0,0,0
Manor Marussia,WEH,German,red_bull_ring,2016.0,9.0,12.0,10.0,70.0,67.6325,22.0,0,0
Manor Marussia,WEH,German,sochi,2016.0,4.0,20.0,18.0,51.0,99.399,22.0,0,0
Manor Marussia,WEH,German,baku,2016.0,8.0,17.0,20.0,39.0,105.75,22.0,0,1
Manor Marussia,HAR,Indonesian,albert_park,2016.0,1.0,22.0,19.0,17.0,89.627,23.0,0,1
Manor Marussia,HAR,Indonesian,bahrain,2016.0,2.0,20.0,17.0,56.0,94.19,23.0,0,0
Manor Marussia,HAR,Indonesian,catalunya,2016.0,5.0,22.0,17.0,65.0,85.939,23.0,0,0
Manor Marussia,HAR,Indonesian,monaco,2016.0,6.0,19.0,15.0,74.0,77.295,23.0,0,0
Manor Marussia,HAR,Indonesian,villeneuve,2016.0,7.0,19.0,19.0,68.0,77.052,23.0,0,0
Manor Marussia,HAR,Indonesian,silverstone,2016.0,10.0,19.0,19.0,24.0,93.098,23.0,0,1
Manor Marussia,HAR,Indonesian,hockenheimring,2016.0,12.0,19.0,20.0,65.0,76.977,23.0,0,0
Manor Marussia,HAR,Indonesian,hungaroring,2016.0,11.0,21.0,21.0,68.0,110.189,23.0,0,0
Manor Marussia,HAR,Indonesian,shanghai,2016.0,3.0,20.0,21.0,55.0,100.264,23.0,0,0
Manor Marussia,HAR,Indonesian,red_bull_ring,2016.0,9.0,20.0,16.0,70.0,68.026,23.0,0,0
Manor Marussia,HAR,Indonesian,sochi,2016.0,4.0,21.0,22.0,0.0,99.463,23.0,1,0
Manor Marussia,HAR,Indonesian,baku,2016.0,8.0,16.0,18.0,49.0,105.665,23.0,0,0
Manor Marussia,OCO,French,sepang,2016.0,16.0,20.0,16.0,55.0,96.451,20.0,0,0
Manor Marussia,OCO,French,spa,2016.0,13.0,17.0,16.0,43.0,109.05,20.0,0,0
